id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,limit_setting,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
412995,1,0,1,0,www.unicomspeedtest.com:8080,CN,辽宁,沈阳,1,联通,123.25,41.48,0,0,云测节点-CN,http://www.speedtest.cn/,,,586,http://www.unicomspeedtest.com:8080/hello,http://www.unicomspeedtest.com:8080/download,http://www.unicomspeedtest.com:8080/upload,ws://www.unicomspeedtest.com:8080/ws
414860,1,0,1,0,unicomspeedtest.com:8080,CN,辽宁,沈阳,1,联通,123.25,41.48,0,0,云测节点-CN,http://www.speedtest.cn/,,,586,http://unicomspeedtest.com:8080/hello,http://unicomspeedtest.com:8080/download,http://unicomspeedtest.com:8080/upload,ws://unicomspeedtest.com:8080/ws
413802,1,0,1,0,www.unicomspeedtest.com.prod.hosts.ooklaserver.net:8080,CN,辽宁,沈阳,1,联通,123.25,41.48,0,0,云测节点-CN,http://www.speedtest.cn/,,,283,http://www.unicomspeedtest.com.prod.hosts.ooklaserver.net:8080/hello,http://www.unicomspeedtest.com.prod.hosts.ooklaserver.net:8080/download,http://www.unicomspeedtest.com.prod.hosts.ooklaserver.net:8080/upload,ws://www.unicomspeedtest.com.prod.hosts.ooklaserver.net:8080/ws
412751,1,1,1,0,node-218-25-6-190.speedtest.cn:51090,CN,辽宁,沈阳,2,联通,123.25,41.48,0,0,沈阳联通,https://www.speedtest.cn/cloud,v3.2.5,,586,https://node-218-25-6-190.speedtest.cn:51090/hello,https://node-218-25-6-190.speedtest.cn:51090/download,https://node-218-25-6-190.speedtest.cn:51090/upload,wss://node-218-25-6-190.speedtest.cn:51090/ws
429223,1,1,1,0,unicomspeedtest.com.prod.hosts.ooklaserver.net:8080,CN,辽宁,沈阳,1,联通,123.25,41.48,0,0,云测节点-CN,http://www.speedtest.cn/,,,586,https://unicomspeedtest.com.prod.hosts.ooklaserver.net:8080/hello,https://unicomspeedtest.com.prod.hosts.ooklaserver.net:8080/download,https://unicomspeedtest.com.prod.hosts.ooklaserver.net:8080/upload,wss://unicomspeedtest.com.prod.hosts.ooklaserver.net:8080/ws
414842,1,1,1,0,server-37235.prod.hosts.ooklaserver.net:8080,CN,辽宁,沈阳,1,联通,123.25,41.48,0,0,云测节点-CN,http://www.speedtest.cn/,,,586,https://server-37235.prod.hosts.ooklaserver.net:8080/hello,https://server-37235.prod.hosts.ooklaserver.net:8080/download,https://server-37235.prod.hosts.ooklaserver.net:8080/upload,wss://server-37235.prod.hosts.ooklaserver.net:8080/ws
429236,1,1,1,0,node-111-43-95-105.speedtest.cn:51090,CN,黑龙江,绥化,2,广电,126.36,45.44,0,0,绥化广电,https://www.speedtest.cn/cloud,v3.2.5,,1004,https://node-111-43-95-105.speedtest.cn:51090/hello,https://node-111-43-95-105.speedtest.cn:51090/download,https://node-111-43-95-105.speedtest.cn:51090/upload,wss://node-111-43-95-105.speedtest.cn:51090/ws
429237,1,1,1,0,node-111-43-95-106.speedtest.cn:51090,CN,黑龙江,绥化,2,广电,126.36,45.44,0,0,绥化广电2,https://www.speedtest.cn/cloud,v3.2.5,,1004,https://node-111-43-95-106.speedtest.cn:51090/hello,https://node-111-43-95-106.speedtest.cn:51090/download,https://node-111-43-95-106.speedtest.cn:51090/upload,wss://node-111-43-95-106.speedtest.cn:51090/ws
428220,1,1,1,0,node-223-111-192-62.speedtest.cn:51090,CN,江苏,连云港,2,移动,119.178821,34.600018,0,0,LYG-YD,https://www.speedtest.cn/cloud,v3.2.5,,1387,https://node-223-111-192-62.speedtest.cn:51090/hello,https://node-223-111-192-62.speedtest.cn:51090/download,https://node-223-111-192-62.speedtest.cn:51090/upload,wss://node-223-111-192-62.speedtest.cn:51090/ws
2037,1,0,1,0,101.95.48.41:8080,CN,上海,上海,1,电信,121.46812,31.23364,0,0,云测节点-CN,http://www.speedtest.cn/cloud,,,147,http://101.95.48.41:8080/hello,http://101.95.48.41:8080/download,http://101.95.48.41:8080/upload,ws://101.95.48.41:8080/ws
1986,1,0,1,0,speedtest1.online.sh.cn:8080,CN,上海,上海,1,电信,121.46812,31.23364,0,0,上海电信,http://www.189.cn,,,147,http://speedtest1.online.sh.cn:8080/hello,http://speedtest1.online.sh.cn:8080/download,http://speedtest1.online.sh.cn:8080/upload,ws://speedtest1.online.sh.cn:8080/ws
403958,1,0,0,0,5g.shunicomtest.com:8080,CN,上海,上海,1,联通,121.5,31.2,5723,1,云测节点,http://www.speedtest.cn/cloud,,,148,http://5g.shunicomtest.com:8080/hello,http://5g.shunicomtest.com:8080/download,http://5g.shunicomtest.com:8080/upload,ws://5g.shunicomtest.com:8080/ws
412074,1,1,0,0,4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080,CN,江苏,苏州,1,电信,120.37,31.19,0,0,云测节点,https://www.speedtest.cn/,,,85,https://4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/hello,https://4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/download,https://4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/upload,wss://4gsuzhou1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/ws
412169,1,1,1,0,sy.tjtele.com.prod.hosts.ooklaserver.net:8080,CN,天津,天津,1,电信,117.2173,39.0189,0,0,云测节点-CN,http://www.speedtest.cn/,,,1233,https://sy.tjtele.com.prod.hosts.ooklaserver.net:8080/hello,https://sy.tjtele.com.prod.hosts.ooklaserver.net:8080/download,https://sy.tjtele.com.prod.hosts.ooklaserver.net:8080/upload,wss://sy.tjtele.com.prod.hosts.ooklaserver.net:8080/ws
412762,1,1,1,0,tjrate.tjtele.com.prod.hosts.ooklaserver.net:8080,CN,天津,天津,1,电信,117.2174,39.0189,0,0,云测节点-CN,http://www.speedtest.cn/,,,1233,https://tjrate.tjtele.com.prod.hosts.ooklaserver.net:8080/hello,https://tjrate.tjtele.com.prod.hosts.ooklaserver.net:8080/download,https://tjrate.tjtele.com.prod.hosts.ooklaserver.net:8080/upload,wss://tjrate.tjtele.com.prod.hosts.ooklaserver.net:8080/ws
415057,1,0,1,0,tjrate.tjtele.com:8080,CN,天津,天津,1,电信,117.190182,39.125596,0,0,云测节点-CN,http://www.speedtest.cn/,,,1233,http://tjrate.tjtele.com:8080/hello,http://tjrate.tjtele.com:8080/download,http://tjrate.tjtele.com:8080/upload,ws://tjrate.tjtele.com:8080/ws
414946,1,0,1,0,sy.tjtele.com:8080,CN,天津,天津,1,电信,117.19018,39.1256,0,0,云测节点-CN,http://www.speedtest.cn/,,,1233,http://sy.tjtele.com:8080/hello,http://sy.tjtele.com:8080/download,http://sy.tjtele.com:8080/upload,ws://sy.tjtele.com:8080/ws
429180,1,1,0,0,speedtest.139play.com.prod.hosts.ooklaserver.net:8080,CN,浙江,杭州,1,移动,120.1,30.16,0,0,云测节点-CN,http://www.speedtest.cn/,,,11,https://speedtest.139play.com.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.139play.com.prod.hosts.ooklaserver.net:8080/download,https://speedtest.139play.com.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.139play.com.prod.hosts.ooklaserver.net:8080/ws
429248,1,0,0,0,speedtest.139play.com:8080,CN,浙江,杭州,1,移动,120.1,30.16,0,0,云测节点-CN,http://www.speedtest.cn/,,,11,http://speedtest.139play.com:8080/hello,http://speedtest.139play.com:8080/download,http://speedtest.139play.com:8080/upload,ws://speedtest.139play.com:8080/ws
407806,1,1,0,0,5g.shunicomtest.com.prod.hosts.ooklaserver.net:8080,CN,浙江,杭州,1,移动,120.1,30.16,5723,1,云测节点,http://www.speedtest.cn/cloud,,,11,https://5g.shunicomtest.com.prod.hosts.ooklaserver.net:8080/hello,https://5g.shunicomtest.com.prod.hosts.ooklaserver.net:8080/download,https://5g.shunicomtest.com.prod.hosts.ooklaserver.net:8080/upload,wss://5g.shunicomtest.com.prod.hosts.ooklaserver.net:8080/ws
414947,1,0,0,0,5gzhenjiang.speedtest.jsinfo.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,云测节点-CN,http://www.speedtest.cn/,,,1365,http://5gzhenjiang.speedtest.jsinfo.net:8080/hello,http://5gzhenjiang.speedtest.jsinfo.net:8080/download,http://5gzhenjiang.speedtest.jsinfo.net:8080/upload,ws://5gzhenjiang.speedtest.jsinfo.net:8080/ws
407964,1,1,0,0,5gnanjing.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,江苏电信5G,http://www.speedtest.cn/,,,1365,https://5gnanjing.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/hello,https://5gnanjing.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/download,https://5gnanjing.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/upload,wss://5gnanjing.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/ws
427880,1,0,0,0,5gnanjing.speedtest.jsinfo.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,云测节点-CN,http://www.speedtest.cn/,,,1365,http://5gnanjing.speedtest.jsinfo.net:8080/hello,http://5gnanjing.speedtest.jsinfo.net:8080/download,http://5gnanjing.speedtest.jsinfo.net:8080/upload,ws://5gnanjing.speedtest.jsinfo.net:8080/ws
413712,1,1,0,0,5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,云测节点-CN,http://www.speedtest.cn/,,,1365,https://5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/hello,https://5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/download,https://5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/upload,wss://5gzhenjiang.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/ws
412550,1,1,0,0,4glianyungang1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,云测电信节点-CN,http://www.speedtest.cn/,,,1365,https://4glianyungang1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/hello,https://4glianyungang1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/download,https://4glianyungang1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/upload,wss://4glianyungang1.speedtest.jsinfo.net.prod.hosts.ooklaserver.net:8080/ws
424509,1,0,0,0,4gsuzhou1.speedtest.jsinfo.net:8080,CN,江苏,南京,1,电信,118.46,32.03,0,0,云测节点-CN,http://www.speedtest.cn/,,,1365,http://4gsuzhou1.speedtest.jsinfo.net:8080/hello,http://4gsuzhou1.speedtest.jsinfo.net:8080/download,http://4gsuzhou1.speedtest.jsinfo.net:8080/upload,ws://4gsuzhou1.speedtest.jsinfo.net:8080/ws
